season,round,race_date,race_name,circuit_id,circuit_name,driver_id,driver_code,constructor_id,constructor_name,grid_position,finish_position,points,source
2024,23,2024-12-01,Qatar Grand Prix,,,bottas,BOT,sauber,Kick Sauber,13,11,0.0,fastf1
2024,23,2024-12-01,Qatar Grand Prix,,,hamilton,HAM,mercedes,Mercedes,6,12,0.0,fastf1
2024,23,2024-12-01,Qatar Grand Prix,,,tsunoda,TSU,rb,RB,14,13,0.0,fastf1
2024,23,2024-12-01,Qatar Grand Prix,,,lawson,LAW,rb,RB,17,14,0.0,fastf1
2024,23,2024-12-01,Qatar Grand Prix,,,albon,ALB,williams,Williams,16,15,0.0,fastf1
2024,23,2024-12-01,Qatar Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,18,16,0.0,fastf1
2024,23,2024-12-01,Qatar Grand Prix,,,perez,PER,red_bull,Red Bull Racing,9,17,0.0,fastf1
2024,23,2024-12-01,Qatar Grand Prix,,,stroll,STR,aston_martin,Aston Martin,15,18,0.0,fastf1
2024,23,2024-12-01,Qatar Grand Prix,,,colapinto,COL,williams,Williams,19,19,0.0,fastf1
2024,23,2024-12-01,Qatar Grand Prix,,,ocon,OCO,alpine,Alpine,20,20,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,norris,NOR,mclaren,McLaren,1,1,25.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,sainz,SAI,ferrari,Ferrari,3,2,18.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,leclerc,LEC,ferrari,Ferrari,19,3,15.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,hamilton,HAM,mercedes,Mercedes,16,4,12.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,russell,RUS,mercedes,Mercedes,6,5,10.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,4,6,8.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,gasly,GAS,alpine,Alpine,5,7,6.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,7,8,4.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,8,9,2.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,piastri,PIA,mclaren,McLaren,2,10,1.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,albon,ALB,williams,Williams,18,11,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,tsunoda,TSU,rb,RB,11,12,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,zhou,ZHO,sauber,Kick Sauber,15,13,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,stroll,STR,aston_martin,Aston Martin,13,14,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,doohan,DOO,alpine,Alpine,17,15,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,14,16,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,lawson,LAW,rb,RB,12,17,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,bottas,BOT,sauber,Kick Sauber,9,18,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,colapinto,COL,williams,Williams,20,19,0.0,fastf1
2024,24,2024-12-08,Abu Dhabi Grand Prix,,,perez,PER,red_bull,Red Bull Racing,10,20,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,norris,NOR,mclaren,McLaren,1,1,25.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,3,2,18.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,russell,RUS,mercedes,Mercedes,4,3,15.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,antonelli,ANT,mercedes,Mercedes,16,4,12.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,albon,ALB,williams,Williams,6,5,10.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,13,6,8.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,17,7,6.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,7,8,4.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,piastri,PIA,mclaren,McLaren,2,9,2.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,hamilton,HAM,ferrari,Ferrari,8,10,1.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,gasly,GAS,alpine,Alpine,9,11,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,tsunoda,TSU,rb,Racing Bulls,5,12,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,ocon,OCO,haas,Haas F1 Team,19,13,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,bearman,BEA,haas,Haas F1 Team,20,14,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,lawson,LAW,red_bull,Red Bull Racing,18,15,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,15,16,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,12,17,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,sainz,SAI,williams,Williams,10,18,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,doohan,DOO,alpine,Alpine,14,19,0.0,fastf1
2025,1,2025-03-16,Australian Grand Prix,,,hadjar,HAD,rb,Racing Bulls,11,20,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,piastri,PIA,mclaren,McLaren,1,1,25.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,norris,NOR,mclaren,McLaren,3,2,18.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,russell,RUS,mercedes,Mercedes,2,3,15.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,4,4,12.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,ocon,OCO,haas,Haas F1 Team,11,5,10.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,antonelli,ANT,mercedes,Mercedes,8,6,8.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,albon,ALB,williams,Williams,10,7,6.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,bearman,BEA,haas,Haas F1 Team,17,8,4.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,stroll,STR,aston_martin,Aston Martin,14,9,2.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,sainz,SAI,williams,Williams,15,10,1.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,hadjar,HAD,rb,Racing Bulls,7,11,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,lawson,LAW,red_bull,Red Bull Racing,20,12,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,doohan,DOO,alpine,Alpine,18,13,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,19,14,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,12,15,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,tsunoda,TSU,rb,Racing Bulls,9,16,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,13,17,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,leclerc,LEC,ferrari,Ferrari,6,18,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,hamilton,HAM,ferrari,Ferrari,5,19,0.0,fastf1
2025,2,2025-03-23,Chinese Grand Prix,,,gasly,GAS,alpine,Alpine,16,20,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,25.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,norris,NOR,mclaren,McLaren,2,2,18.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,piastri,PIA,mclaren,McLaren,3,3,15.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,leclerc,LEC,ferrari,Ferrari,4,4,12.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,russell,RUS,mercedes,Mercedes,5,5,10.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,antonelli,ANT,mercedes,Mercedes,6,6,8.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,hamilton,HAM,ferrari,Ferrari,8,7,6.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,hadjar,HAD,rb,Racing Bulls,7,8,4.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,albon,ALB,williams,Williams,9,9,2.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,bearman,BEA,haas,Haas F1 Team,10,10,1.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,12,11,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,tsunoda,TSU,red_bull,Red Bull Racing,14,12,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,gasly,GAS,alpine,Alpine,11,13,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,sainz,SAI,williams,Williams,15,14,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,doohan,DOO,alpine,Alpine,19,15,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,16,16,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,lawson,LAW,rb,Racing Bulls,13,17,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,ocon,OCO,haas,Haas F1 Team,18,18,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,17,19,0.0,fastf1
2025,3,2025-04-06,Japanese Grand Prix,,,stroll,STR,aston_martin,Aston Martin,20,20,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,piastri,PIA,mclaren,McLaren,1,1,25.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,russell,RUS,mercedes,Mercedes,3,2,18.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,norris,NOR,mclaren,McLaren,6,3,15.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,leclerc,LEC,ferrari,Ferrari,2,4,12.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,hamilton,HAM,ferrari,Ferrari,9,5,10.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,7,6,8.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,gasly,GAS,alpine,Alpine,4,7,6.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,ocon,OCO,haas,Haas F1 Team,14,8,4.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,tsunoda,TSU,red_bull,Red Bull Racing,10,9,2.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,bearman,BEA,haas,Haas F1 Team,20,10,1.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,antonelli,ANT,mercedes,Mercedes,5,11,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,albon,ALB,williams,Williams,15,12,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,hadjar,HAD,rb,Racing Bulls,12,13,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,doohan,DOO,alpine,Alpine,11,14,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,13,15,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,lawson,LAW,rb,Racing Bulls,17,16,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,stroll,STR,aston_martin,Aston Martin,19,17,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,18,18,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,sainz,SAI,williams,Williams,8,19,0.0,fastf1
2025,4,2025-04-13,Bahrain Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,16,20,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,piastri,PIA,mclaren,McLaren,2,1,25.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,2,18.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,4,3,15.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,norris,NOR,mclaren,McLaren,10,4,12.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,russell,RUS,mercedes,Mercedes,3,5,10.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,antonelli,ANT,mercedes,Mercedes,5,6,8.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,hamilton,HAM,ferrari,Ferrari,7,7,6.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,sainz,SAI,williams,Williams,6,8,4.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,albon,ALB,williams,Williams,11,9,2.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,hadjar,HAD,rb,Racing Bulls,14,10,1.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,13,11,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,lawson,LAW,rb,Racing Bulls,12,12,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,bearman,BEA,haas,Haas F1 Team,15,13,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,ocon,OCO,haas,Haas F1 Team,19,14,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,18,15,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,16,16,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,doohan,DOO,alpine,Alpine,17,17,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,20,18,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,tsunoda,TSU,red_bull,Red Bull Racing,8,19,0.0,fastf1
2025,5,2025-04-20,Saudi Arabian Grand Prix,,,gasly,GAS,alpine,Alpine,9,20,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,piastri,PIA,mclaren,McLaren,4,1,25.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,norris,NOR,mclaren,McLaren,2,2,18.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,russell,RUS,mercedes,Mercedes,5,3,15.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,4,12.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,albon,ALB,williams,Williams,7,5,10.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,antonelli,ANT,mercedes,Mercedes,3,6,8.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,leclerc,LEC,ferrari,Ferrari,8,7,6.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,hamilton,HAM,ferrari,Ferrari,12,8,4.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,sainz,SAI,williams,Williams,6,9,2.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,tsunoda,TSU,red_bull,Red Bull Racing,10,10,1.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,hadjar,HAD,rb,Racing Bulls,11,11,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,ocon,OCO,haas,Haas F1 Team,9,12,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,gasly,GAS,alpine,Alpine,20,13,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,16,14,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,17,15,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,stroll,STR,aston_martin,Aston Martin,18,16,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,lawson,LAW,rb,Racing Bulls,15,17,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,13,18,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,bearman,BEA,haas,Haas F1 Team,19,19,0.0,fastf1
2025,6,2025-05-04,Miami Grand Prix,,,doohan,DOO,alpine,Alpine,14,20,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,2,1,25.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,norris,NOR,mclaren,McLaren,4,2,18.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,piastri,PIA,mclaren,McLaren,1,3,15.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,hamilton,HAM,ferrari,Ferrari,12,4,12.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,albon,ALB,williams,Williams,7,5,10.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,leclerc,LEC,ferrari,Ferrari,11,6,8.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,russell,RUS,mercedes,Mercedes,3,7,6.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,sainz,SAI,williams,Williams,6,8,4.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,hadjar,HAD,rb,Racing Bulls,9,9,2.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,tsunoda,TSU,red_bull,Red Bull Racing,20,10,1.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,5,11,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,17,12,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,gasly,GAS,alpine,Alpine,10,13,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,lawson,LAW,rb,Racing Bulls,15,14,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,stroll,STR,aston_martin,Aston Martin,8,15,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,colapinto,COL,alpine,Alpine,16,16,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,bearman,BEA,haas,Haas F1 Team,19,17,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,14,18,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,antonelli,ANT,mercedes,Mercedes,13,19,0.0,fastf1
2025,7,2025-05-18,Emilia Romagna Grand Prix,,,ocon,OCO,haas,Haas F1 Team,18,20,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,norris,NOR,mclaren,McLaren,1,1,25.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,leclerc,LEC,ferrari,Ferrari,2,2,18.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,piastri,PIA,mclaren,McLaren,3,3,15.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,4,4,12.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,hamilton,HAM,ferrari,Ferrari,7,5,10.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,hadjar,HAD,rb,Racing Bulls,5,6,8.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,ocon,OCO,haas,Haas F1 Team,8,7,6.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,lawson,LAW,rb,Racing Bulls,9,8,4.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,albon,ALB,williams,Williams,10,9,2.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,sainz,SAI,williams,Williams,11,10,1.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,russell,RUS,mercedes,Mercedes,14,11,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,bearman,BEA,haas,Haas F1 Team,20,12,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,colapinto,COL,alpine,Alpine,18,13,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,16,14,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,stroll,STR,aston_martin,Aston Martin,19,15,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,13,16,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,tsunoda,TSU,red_bull,Red Bull Racing,12,17,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,antonelli,ANT,mercedes,Mercedes,15,18,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,6,19,0.0,fastf1
2025,8,2025-05-25,Monaco Grand Prix,,,gasly,GAS,alpine,Alpine,17,20,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,russell,RUS,mercedes,Mercedes,1,1,25.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,2,2,18.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,antonelli,ANT,mercedes,Mercedes,4,3,15.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,piastri,PIA,mclaren,McLaren,3,4,12.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,8,5,10.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,hamilton,HAM,ferrari,Ferrari,5,6,8.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,6,7,6.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,11,8,4.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,ocon,OCO,haas,Haas F1 Team,14,9,2.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,sainz,SAI,williams,Williams,16,10,1.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,bearman,BEA,haas,Haas F1 Team,13,11,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,tsunoda,TSU,red_bull,Red Bull Racing,18,12,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,colapinto,COL,alpine,Alpine,10,13,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,15,14,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,gasly,GAS,alpine,Alpine,20,15,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,hadjar,HAD,rb,Racing Bulls,12,16,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,17,17,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,norris,NOR,mclaren,McLaren,7,18,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,lawson,LAW,rb,Racing Bulls,19,19,0.0,fastf1
2025,10,2025-06-15,Canadian Grand Prix,,,albon,ALB,williams,Williams,9,20,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,norris,NOR,mclaren,McLaren,1,1,25.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,piastri,PIA,mclaren,McLaren,3,2,18.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,2,3,15.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,hamilton,HAM,ferrari,Ferrari,4,4,12.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,russell,RUS,mercedes,Mercedes,5,5,10.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,lawson,LAW,rb,Racing Bulls,6,6,8.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,11,7,6.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,bortoleto,BOR,sauber,Kick Sauber,8,8,4.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,20,9,2.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,ocon,OCO,haas,Haas F1 Team,17,10,1.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,bearman,BEA,haas,Haas F1 Team,15,11,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,hadjar,HAD,rb,Racing Bulls,13,12,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,gasly,GAS,alpine,Alpine,10,13,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,16,14,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,colapinto,COL,alpine,Alpine,14,15,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,tsunoda,TSU,red_bull,Red Bull Racing,18,16,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,albon,ALB,williams,Williams,12,17,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,7,18,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,antonelli,ANT,mercedes,Mercedes,9,19,0.0,fastf1
2025,11,2025-06-29,Austrian Grand Prix,,,sainz,SAI,williams,Williams,19,20,0.0,fastf1
2025,12,2025-07-06,British Grand Prix,,,norris,NOR,mclaren,McLaren,3,1,25.0,fastf1
2025,12,2025-07-06,British Grand Prix,,,piastri,PIA,mclaren,McLaren,2,2,18.0,fastf1
2025,12,2025-07-06,British Grand Prix,,,hulkenberg,HUL,sauber,Kick Sauber,19,3,15.0,fastf1
2025,12,2025-07-06,British Grand Prix,,,hamilton,HAM,ferrari,Ferrari,5,4,12.0,fastf1
2025,12,2025-07-06,British Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,5,10.0,fastf1
2025,12,2025-07-06,British Grand Prix,,,gasly,GAS,alpine,Alpine,8,6,8.0,fastf1
2025,12,2025-07-06,British Grand Prix,,,stroll,STR,aston_martin,Aston Martin,17,7,6.0,fastf1
2025,12,2025-07-06,British Grand Prix,,,albon,ALB,williams,Williams,13,8,4.0,fastf1
2025,12,2025-07-06,British Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,7,9,2.0,fastf1
